headline,pub_date,url,word_count,news_desk,source
‘You Are Not Our King’: Charles III Heckled in Australia’s Parliament,2024-10-21T10:23:56+0000,https://www.nytimes.com/2024/10/21/world/europe/king-charles-australia-parliament-lidia-thorpe.html,802,Foreign,The New York Times
Brewing Caribbean Storm Churns Toward Gulf Coast,2024-09-23T16:01:32+0000,https://www.nytimes.com/2024/09/23/weather/gulf-of-mexico-helene.html,813,Weather,The New York Times
Israel and Hezbollah Trade Cross-Border Strikes,2024-08-21T22:00:14+0000,https://www.nytimes.com/2024/08/21/world/middleeast/israel-hezbollah-strikes.html,1245,Foreign,The New York Times
Kennedy Vows to Cut Military Budget in Half,2024-06-14T01:31:57+0000,https://www.nytimes.com/2024/06/13/us/politics/rfk-jr-military-budget.html,553,Politics,The New York Times
Review: Music From the Sole Brings a Party to the Joyce Theater,2024-01-31T20:37:59+0000,https://www.nytimes.com/2024/01/31/arts/dance/review-music-from-the-sole-joyce-theater.html,602,Weekend,The New York Times
"President Biden, You Have Leverage That Can Save Lives in Gaza. Please Use It.",2024-03-16T11:00:35+0000,https://www.nytimes.com/2024/03/16/opinion/biden-israel-gaza.html,1191,OpEd,The New York Times
‘The Convert’ Review: The British Are Coming,2024-07-11T11:00:08+0000,https://www.nytimes.com/2024/07/11/movies/the-convert-review.html,307,Weekend,The New York Times
Thursday Briefing: Israeli Troops Clashed with Hezbollah,2024-10-02T21:02:04+0000,https://www.nytimes.com/2024/10/02/briefing/israel-hezbollah-debate-ukraine.html,1054,NYTNow,The New York Times
Melissa Explains It All (About Pantry Dinners),2024-10-16T15:00:06+0000,https://www.nytimes.com/2024/10/16/dining/well-stocked-pantry.html,541,Dining,The New York Times
Back From Vacation and Still Burned Out,2024-06-12T15:00:08+0000,https://www.nytimes.com/2024/06/12/well/live/burnout-work-vacation.html,780,Well,The New York Times
"In Rare Visit to White House Press Briefing, Biden Cautions Israel",2024-10-04T20:51:14+0000,https://www.nytimes.com/2024/10/04/world/middleeast/biden-israel-iran-oil-strike.html,448,Foreign,The New York Times
Second City Expands to the First City and Sets Up Shop in Brooklyn,2024-02-12T20:19:48+0000,https://www.nytimes.com/2024/02/12/arts/television/second-city-brooklyn.html,1308,Culture,The New York Times
When Debuts Flop: Katie Britt Is the Latest in a Long Line of Botched Opening Acts,2024-03-15T15:30:32+0000,https://www.nytimes.com/2024/03/15/us/politics/katie-britt-sotu.html,1152,Washington,The New York Times
Baltimore Opens Temporary Shipping Route Around Key Bridge Wreckage,2024-04-01T08:36:54+0000,https://www.nytimes.com/2024/04/01/us/key-bridge-baltimore-alternate-channel.html,351,National,The New York Times
Spelling Bee Forum,2024-07-11T07:00:04+0000,https://www.nytimes.com/2024/07/11/crosswords/spelling-bee-forum.html,220,Games,The New York Times
Pelosi Wants F.B.I. to Investigate Pro-Palestinian Protesters,2024-01-28T23:40:18+0000,https://www.nytimes.com/2024/01/28/us/politics/nancy-pelosi-fbi-russia-gaza-protesters.html,706,Washington,The New York Times
Nothing to See Here but Upgrades,2024-09-30T09:07:34+0000,https://www.nytimes.com/2024/09/30/opinion/eric-adams-kamala-harris.html,1609,OpEd,The New York Times
"First the Water Turned Red, Then a Toxic Wind Began to Blow",2024-06-29T09:00:34+0000,https://www.nytimes.com/2024/06/29/books/review/pink-slime-fernanda-trias.html,616,BookReview,The New York Times
Donald Trump and American Justice,2024-04-17T09:02:22+0000,https://www.nytimes.com/2024/04/17/opinion/donald-trump-trial.html,1740,Editorial,The New York Times
U.S. Vetoes Palestinian Bid for Recognition as Full U.N. Member State,2024-04-18T21:35:13+0000,https://www.nytimes.com/2024/04/18/world/middleeast/palestinian-statehood-un-veto.html,1297,Foreign,The New York Times
Kimberly Guilfoyle’s Convention Sequel,2024-07-18T00:59:18+0000,https://www.nytimes.com/2024/07/17/us/politics/kimberly-guilfoyle-2020-rnc-speech.html,359,Politics,The New York Times
"The Greatest City in the World, Some Really Lousy Mayors",2024-09-26T21:08:44+0000,https://www.nytimes.com/2024/09/26/opinion/eric-adams-nyc-mayor.html,893,OpEd,The New York Times
Tyson Foods Suspends Executive After Second Alcohol-Related Arrest,2024-06-13T23:40:44+0000,https://www.nytimes.com/2024/06/13/business/john-randal-tyson-foods-arrest.html,535,Express,The New York Times
DeSantis and Haley Will Appear in Back-to-Back Town Halls Tonight,2024-01-04T14:43:29+0000,https://www.nytimes.com/2024/01/04/us/politics/desantis-haley-town-halls.html,447,Politics,The New York Times
Harris Created a Huge Wave of Energy. How Long Can Democrats Ride It?,2024-07-31T09:04:55+0000,https://www.nytimes.com/2024/07/31/us/politics/kamala-harris-democrats-campaign.html,1487,Politics,The New York Times
"No Corrections: Feb. 19, 2024",2024-02-21T01:28:52+0000,https://www.nytimes.com/2024/02/20/corrections/no-corrections-feb-19-2024.html,55,Corrections,The New York Times
"Peter Navarro, Trump Trade Adviser, Heads From Prison to Convention",2024-07-17T17:47:21+0000,https://www.nytimes.com/2024/07/17/us/politics/peter-navarro-prison-convention.html,310,Politics,The New York Times
Office Retreats Without Leaving the Office,2024-08-30T09:00:47+0000,https://www.nytimes.com/2024/08/30/style/office-retreats-home.html,898,SpecialSections,The New York Times
"A Piccata With a Smart, Meatless Twist",2024-10-02T15:30:05+0000,https://www.nytimes.com/2024/10/02/dining/a-piccata-with-a-smart-meatless-twist.html,714,Dining,The New York Times
Back-to-Back Israeli Strikes Show Tragic Gaps in Choosing Targets,2024-04-04T04:00:20+0000,https://www.nytimes.com/2024/04/04/world/middleeast/israel-wck-gaza-iran-embassy.html,1356,Foreign,The New York Times
He’s Got Baby Fever: A Trans Choreographer’s Surrogacy Journey,2024-06-12T18:37:26+0000,https://www.nytimes.com/2024/06/12/arts/dance/ashley-r-t-yergens-surrogate.html,850,Culture,The New York Times
"Best, Worst and Most Awkward Lines at the Al Smith Dinner",2024-10-18T05:07:07+0000,https://www.nytimes.com/2024/10/18/us/politics/trump-harris-al-smith-dinner.html,1045,Politics,The New York Times
The Case for Hope,2024-05-09T09:05:24+0000,https://www.nytimes.com/2024/05/09/opinion/journalism-reporting-progress.html,2619,OpEd,The New York Times
Do Trump Fans Believe the Harris Hype? Not a Chance.,2024-08-11T09:04:41+0000,https://www.nytimes.com/2024/08/11/us/politics/trump-rally-montana.html,953,Politics,The New York Times
"In Wilmington, They Like ‘Delaware Joe.’ But They’re Glad He Quit.",2024-07-23T12:22:25+0000,https://www.nytimes.com/2024/07/23/style/president-biden-wilmington-delaware-supporters-withdrawal.html,1328,Styles,The New York Times
"As Severe Storms Moved Through, U.S. Weather Warning System Faced an ‘Outage’",2024-04-02T15:58:18+0000,https://www.nytimes.com/2024/04/02/us/weather-radar-down.html,429,Express,The New York Times
"Nancy Neveloff Dubler, Mediator for Life’s Final Moments, Dies at 82",2024-05-10T23:02:03+0000,https://www.nytimes.com/2024/05/10/health/nancy-neveloff-dead.html,1263,Obits,The New York Times
3 Takeaways From Kamala Harris’s Interview on MSNBC,2024-09-26T01:28:59+0000,https://www.nytimes.com/2024/09/25/us/politics/kamala-harris-msnbc-interview-takeaways.html,819,Politics,The New York Times
‘Don’t Kill My Child. Kill Me Instead.’,2024-09-28T11:00:31+0000,https://www.nytimes.com/2024/09/28/opinion/darfur-sudan-atrocities.html,1147,OpEd,The New York Times
"Lyndon B. Johnson, Reluctant Lunch Guest",2024-02-03T16:30:12+0000,https://www.nytimes.com/2024/02/03/insider/lyndon-b-johnson-reluctant-lunch-guest.html,388,Summary,The New York Times
"‘First Someone Dies, Then Everyone Expects Us to Eat’: The Week 3 Winner of Our Summer Reading Contest",2024-07-09T15:29:12+0000,https://www.nytimes.com/2024/07/09/learning/first-someone-dies-then-everyone-expects-us-to-eat-the-week-3-winner-of-our-summer-reading-contest.html,712,Learning,The New York Times
Mother and Daughter Endure Lockdowns in Separate Schools After Georgia Shooting,2024-09-04T23:13:00+0000,https://www.nytimes.com/2024/09/04/us/georgia-apalachee-high-shooting-witness.html,326,National,The New York Times
The Biggest Issue on Americans’ Minds Is Also a Tough One to Agree On,2024-03-05T17:53:59+0000,https://www.nytimes.com/2024/03/05/us/politics/voters-immigration.html,2180,Politics,The New York Times
The Abyss Stares Back at Joe Biden,2024-07-09T23:00:08+0000,https://www.nytimes.com/2024/07/09/opinion/biden-election-trump.html,885,OpEd,The New York Times
Prada vs. the Algorithm,2024-09-20T08:15:44+0000,https://www.nytimes.com/2024/09/20/style/prada-fendi-milan-fashion-week.html,764,SpecialSections,The New York Times
‘Room Next Door’ Claims Top Prize at Venice Film Festival,2024-09-07T20:43:13+0000,https://www.nytimes.com/2024/09/07/movies/venice-film-festival-winner-room-next-door.html,656,Culture,The New York Times
How Healthy Is Broccoli?,2024-10-14T09:00:46+0000,https://www.nytimes.com/2024/10/14/well/eat/broccoli-health-benefits-recipes.html,835,Well,The New York Times
Public Theater Takes Shakespeare in the Park Out on the Town,2024-06-04T14:09:50+0000,https://www.nytimes.com/2024/06/04/theater/public-theater-comedy-of-errors.html,845,Culture,The New York Times
Thousands of users have reported online brokerage outages as stocks tumbled.,2024-08-05T16:38:38+0000,https://www.nytimes.com/2024/08/05/business/charles-schwab-fidelity-online-brokerage-outages.html,289,Business,The New York Times
Rogue to Victim: What Australia Sees in Julian Assange,2024-06-26T06:13:52+0000,https://www.nytimes.com/2024/06/26/world/australia/assange-justice.html,1130,Foreign,The New York Times
UFO 50 Is an Ingeniously Retro Advent Calendar,2024-09-16T18:48:26+0000,https://www.nytimes.com/2024/09/16/arts/ufo-50-yars-rising-review.html,825,Culture,The New York Times
She Needed an Emergency Abortion. Doctors in Idaho Put Her on a Plane.,2024-06-28T22:29:35+0000,https://www.nytimes.com/2024/06/28/us/emergency-abortion-idaho-mother.html,1519,National,The New York Times
"In a Tight Presidential Race, Third-Party Candidates Present a Wild Card",2024-10-14T09:03:26+0000,https://www.nytimes.com/2024/10/14/us/politics/presidential-election-third-party-candidates.html,1424,Politics,The New York Times
‘It Took Over Everything’: Stories of Marijuana’s Little-Known Risks,2024-10-04T09:04:32+0000,https://www.nytimes.com/2024/10/04/health/marijuana-weed-addiction-psychosis-vomiting.html,606,Investigative,The New York Times
"Fallout From Cyberattack at Ascension Hospitals Persists, Causing Delays in Patient Care",2024-05-23T15:54:11+0000,https://www.nytimes.com/2024/05/23/health/cyberattack-ascension-hospitals-patient-data.html,1391,Science,The New York Times
How Sleep Deprivation Can Affect Memory,2024-02-09T15:28:04+0000,https://www.nytimes.com/2024/02/09/well/mind/sleep-memory.html,776,Well,The New York Times
What Across-the-Board Tariffs Could Mean for the Global Economy,2024-08-27T15:35:31+0000,https://www.nytimes.com/2024/08/27/business/trump-tariffs-us-trade.html,919,Business,The New York Times
Alphabet Reports 29% Jump in Profit as A.I. Efforts Begin to Pay Off,2024-07-23T20:40:58+0000,https://www.nytimes.com/2024/07/23/technology/alphabet-google-earnings.html,638,Business,The New York Times
Ann Arbor School Board Set to Vote on Israel-Gaza Ceasefire Resolution,2024-01-17T10:02:44+0000,https://www.nytimes.com/2024/01/17/us/ann-arbor-israel-gaza-ceasefire.html,1037,National,The New York Times
How I Learned to Trust (Some) Men,2024-03-29T04:00:36+0000,https://www.nytimes.com/2024/03/29/style/modern-love-how-i-learned-to-trust-men.html,1605,Styles,The New York Times
"Caroline Ellison, Star Witness at FTX Trial, Is Sentenced to 2 Years in Prison",2024-09-24T20:17:43+0000,https://www.nytimes.com/2024/09/24/technology/caroline-ellison-ftx-sentence.html,1182,Business,The New York Times
Another Political Failure on Immigration,2024-02-02T22:00:13+0000,https://www.nytimes.com/2024/02/02/opinion/border-deal-senate-biden.html,800,OpEd,The New York Times
Democrats Who Are Winning,2024-05-29T10:31:33+0000,https://www.nytimes.com/2024/05/29/briefing/democrats-who-are-winning.html,1883,NYTNow,The New York Times
America’s Unstable Politics,2024-07-19T10:54:54+0000,https://www.nytimes.com/2024/07/19/briefing/americas-unstable-politics.html,1651,NYTNow,The New York Times
The $25 Trillion System of Retirement Savings Needs Fixing,2024-07-13T09:00:59+0000,https://www.nytimes.com/2024/07/13/business/retirement-savings-erisa.html,1535,SundayBusiness,The New York Times
Thursday Briefing,2024-07-04T04:19:11+0000,https://www.nytimes.com/2024/07/04/briefing/britain-election-biden-campaign.html,1151,NYTNow,The New York Times
The Future of Streaming (According to the Moguls Figuring It Out),2024-06-22T09:01:11+0000,https://www.nytimes.com/2024/06/22/technology/netflix-amazon-disney-sony-streaming.html,4081,SundayBusiness,The New York Times
"Woman Made Her Home Inside a Grocery Store’s Rooftop Sign, Police Say",2024-05-11T18:00:21+0000,https://www.nytimes.com/2024/05/11/us/family-fare-michigan-woman-sign.html,565,Express,The New York Times
Newspaper vs. Phone,2024-09-26T07:00:21+0000,https://www.nytimes.com/2024/09/26/learning/newspaper-vs-phone.html,97,Learning,The New York Times
Should Parents Be Up Front About Ugliness in the World or Try to Hide It?,2024-10-17T09:02:34+0000,https://www.nytimes.com/2024/10/17/learning/should-parents-be-up-front-about-ugliness-in-the-world-or-try-to-hide-it.html,784,Learning,The New York Times
Biden Denounces ‘Reckless’ G.O.P. Efforts to Discredit Trump Conviction,2024-05-31T14:02:33+0000,https://www.nytimes.com/2024/05/31/us/politics/biden-trump-guilty-verdict.html,1511,Washington,The New York Times
Trump Turns on R.F.K. Jr. Amid Concerns He Could Attract Republican Voters,2024-04-27T19:01:50+0000,https://www.nytimes.com/2024/04/27/us/politics/trump-rfk-jr-republicans.html,523,Politics,The New York Times
Phoenix Marks 100 Straight Days of 100-Degree Temperatures,2024-09-04T13:00:46+0000,https://www.nytimes.com/2024/09/04/us/phoenix-100-days-heat-record.html,409,Express,The New York Times
‘S.N.L.’ Picks Maya Rudolph and Jim Gaffigan to Play Kamala Harris and Tim Walz,2024-09-29T04:37:21+0000,https://www.nytimes.com/2024/09/29/arts/television/snl-maya-rudolph-jim-gaffigan-kamala-harris-tim-walz.html,605,Culture,The New York Times
"G.O.P. Candidates Distort Records on Women, Seeking to Blunt a Liability",2024-09-06T18:52:36+0000,https://www.nytimes.com/2024/09/06/us/politics/gop-candidates-women-issues.html,1482,Washington,The New York Times
Shell to Sell Its Onshore Nigeria Oil Business for $1.3 Billion,2024-01-16T15:10:55+0000,https://www.nytimes.com/2024/01/16/business/shell-nigeria-oil.html,512,Business,The New York Times
"For Vance, an Idyllic Appalachian Startup Became a Hard Lesson",2024-10-22T09:00:34+0000,https://www.nytimes.com/2024/10/22/us/politics/jd-vance-appalachia-startup.html,2285,Investigative,The New York Times
House Passes Bill to Force TikTok Sale From Chinese Owner or Ban the App,2024-03-13T14:40:36+0000,https://www.nytimes.com/2024/03/13/technology/tiktok-ban-house-vote.html,1561,Business,The New York Times
How Air-Conditioning Made Us Expect Arizona to Feel the Same as Maine,2024-08-16T11:57:59+0000,https://www.nytimes.com/2024/08/16/upshot/air-conditioning-climate-change.html,891,Upshot,The New York Times
Zelensky Removes a Top General Amid Criticism of Excessive Casualties,2024-06-25T01:14:54+0000,https://www.nytimes.com/2024/06/24/world/europe/zelensky-ukraine-general-dismissed.html,792,Foreign,The New York Times
A bill with $14 billion for Israel’s war in Gaza passes the Senate but may falter in the House.,2024-02-13T13:07:44+0000,https://www.nytimes.com/2024/02/13/world/middleeast/senate-aid-package-israel-ukraine.html,212,Foreign,The New York Times
More Than 400 Roads Closed in North Carolina After Damage From Helene,2024-09-28T23:50:04+0000,https://www.nytimes.com/2024/09/28/us/roads-closed-western-north-carolina.html,305,National,The New York Times
"Four Writers on Kamala Harris, Hillary Clinton and How to Win the White House",2024-08-19T21:00:36+0000,https://www.nytimes.com/2024/08/19/opinion/kamala-harris-hillary-clinton-convention.html,4701,OpEd,The New York Times
"Mexico’s Judges Vote to Strike, Opposing Overhaul of Legal System",2024-08-20T03:48:33+0000,https://www.nytimes.com/2024/08/19/world/americas/mexico-judges-strike.html,882,Foreign,The New York Times
Do You Wish You Had More Places to Go?,2024-04-01T09:02:51+0000,https://www.nytimes.com/2024/04/01/learning/do-you-wish-you-had-more-places-to-go.html,862,Learning,The New York Times
"Patti Astor, Doyenne of New York’s Avant-Garde Scene, Dies at 74",2024-04-15T21:35:21+0000,https://www.nytimes.com/2024/04/15/arts/patti-astor-dead.html,1286,Obits,The New York Times
A 9-Year-Old Girl Killed in Pager Attack Is Mourned in Lebanon,2024-09-18T12:47:30+0000,https://www.nytimes.com/2024/09/18/world/middleeast/lebanon-funeral-pager-attack.html,459,Foreign,The New York Times
Number of Trump Allies Facing Election Interference Charges Keeps Growing,2024-04-26T13:07:33+0000,https://www.nytimes.com/2024/04/26/us/politics/trump-election-interference-charges.html,1107,National,The New York Times
Singing the Praises of Collectible Watches,2024-05-21T09:02:49+0000,https://www.nytimes.com/2024/05/21/fashion/watches-freddie-de-tommaso-opera.html,1050,SpecialSections,International New York Times
"Olivia Wilde, Chloe Fineman and Rosie Perez Buzz at TriBeCa Power Lunch",2024-09-18T20:01:31+0000,https://www.nytimes.com/2024/09/18/style/tribeca-power-lunch-female-filmmakers.html,859,Styles,The New York Times
Democrats Don’t Have a Nominee Until Delegates Say So,2024-07-13T11:00:21+0000,https://www.nytimes.com/2024/07/13/opinion/joe-biden-democrats-convention.html,1233,OpEd,The New York Times
Lightbulbs and Cassette Tapes as Art,2024-10-25T09:03:03+0000,https://www.nytimes.com/2024/10/25/fashion/craftsmanship-joe-sheehan-sculpture-new-zealand.html,1584,SpecialSections,International New York Times
"They Wish N.Y.C. Were ‘Less Expensive,’ but They Have Big Theater Dreams",2024-09-23T09:00:27+0000,https://www.nytimes.com/2024/09/23/realestate/broadway-nyc-rent-cost-of-living.html,1008,RealEstate,The New York Times
Has the Spread of Tipping Reached Its Limit? Don’t Count on It.,2024-08-31T13:45:24+0000,https://www.nytimes.com/2024/08/31/business/economy/tipped-workers-taxes.html,1741,Business,The New York Times
"Robert Lewandowski on Fame, Frailty and the One Voice He Won’t Ignore",2024-09-13T14:45:03+0000,https://www.nytimes.com/2024/09/13/world/europe/robert-lewandowski-barcelona.html,1721,Foreign,The New York Times
Why Britain Just Ended 14 Years of Conservative Rule,2024-07-10T10:00:13+0000,https://www.nytimes.com/2024/07/10/podcasts/the-daily/uk-election.html,324,Podcasts,The New York Times
"Wordle Review No. 1,139, Thursday, August 1, 2024",2024-07-31T10:00:02+0000,https://www.nytimes.com/2024/07/31/crosswords/wordle-review-1139.html,410,Games,The New York Times
"‘Rebel Ridge’ Review: Their Corruption, His Destruction",2024-09-05T12:24:56+0000,https://www.nytimes.com/2024/09/05/movies/rebel-ridge-review.html,737,Weekend,The New York Times
Spelling Bee Forum,2024-04-10T07:00:03+0000,https://www.nytimes.com/2024/04/10/crosswords/spelling-bee-forum.html,220,Games,The New York Times
"For Many in Rafah, Displacement Is a Recurring Nightmare",2024-02-11T17:32:59+0000,https://www.nytimes.com/2024/02/11/world/middleeast/rafah-gaza-evacuation.html,604,Foreign,The New York Times
The Connections Companion,2024-01-08T08:00:04+0000,https://www.nytimes.com/2024/01/08/crosswords/connections-companion.html,267,Games,The New York Times
Albuquerque School’s Staff on Leave After Drag Show at Prom,2024-05-01T01:06:48+0000,https://www.nytimes.com/2024/04/30/us/prom-drag-show-high-school-nm.html,603,Express,The New York Times
What China’s E.V. City Says About the State of the Economy,2024-01-27T10:00:27+0000,https://www.nytimes.com/2024/01/27/business/china-hefei-ev-city-economy.html,1200,Business,The New York Times
"13 Different Options for Wallpaper, Tile and Upholstery",2024-03-08T10:01:33+0000,https://www.nytimes.com/2024/03/08/style/interior-design-fabrics-wallpaper.html,107,SpecialSections,The New York Times
Here’s Where Debby’s Rains Are Going Next,2024-08-04T14:29:11+0000,https://www.nytimes.com/2024/08/04/weather/tropical-storm-debby-rain.html,265,Express,The New York Times
Product Integration,2024-08-31T22:00:08+0000,https://www.nytimes.com/2024/08/31/crosswords/daily-puzzle-2024-09-01.html,1131,Games,The New York Times
World Bank Warns of Energy Price Surge if Mideast War Spreads,2024-01-09T14:30:07+0000,https://www.nytimes.com/2024/01/09/business/world-bank-global-economic-prospects.html,712,Washington,The New York Times
"‘The Interview,’ a ‘Full-Course Dinner’ With the World’s Most Interesting People",2024-04-27T07:00:28+0000,https://www.nytimes.com/2024/04/27/insider/the-interview-a-full-course-dinner-with-the-worlds-most-interesting-people.html,953,Insider,The New York Times
"Daniel Craig, Is That You Under Those Bangs?",2024-07-17T19:43:20+0000,https://www.nytimes.com/2024/07/17/style/daniel-craig-loewe-jonathan-anderson.html,823,Styles,The New York Times
The Connections Companion No. 344,2024-05-20T07:00:14+0000,https://www.nytimes.com/2024/05/20/crosswords/connections-companion.html,270,Games,The New York Times
Obama Is a Surprise Guest Among Allies at Biden’s State Dinner for Kenya,2024-05-24T01:47:25+0000,https://www.nytimes.com/2024/05/23/us/politics/biden-state-dinner-kenya.html,995,Washington,The New York Times
Major Decision for Judge in Trump’s Election Case: How Much Evidence to Reveal,2024-09-26T15:39:44+0000,https://www.nytimes.com/2024/09/26/us/trump-election-case-evidence.html,1259,Washington,The New York Times
"Russians Know Putin Will Be Re-Elected, but Many Worry What Comes Next",2024-03-17T04:01:11+0000,https://www.nytimes.com/2024/03/17/world/europe/russia-election-mood.html,1167,Foreign,The New York Times
What to See in N.Y.C. Galleries in April,2024-04-04T05:18:31+0000,https://www.nytimes.com/2024/04/04/arts/design/what-to-see-nyc-galleries-april.html,3895,Culture,The New York Times
O.J. Simpson Trial Served as a Landmark Moment for Domestic Violence Awareness,2024-04-13T09:04:01+0000,https://www.nytimes.com/2024/04/13/us/oj-simpson-domestic-violence.html,1250,National,The New York Times
Word of the Day: unilaterally,2024-02-08T07:00:02+0000,https://www.nytimes.com/2024/02/08/learning/word-of-the-day-unilaterally.html,336,Learning,The New York Times
What Donald Trump Didn’t Say After His Trial,2024-06-01T14:52:29+0000,https://www.nytimes.com/2024/06/01/books/review/donald-trump-speech-verdict.html,802,BookReview,The New York Times
Harvey Weinstein’s Conviction Was Fragile From the Start,2024-04-25T14:04:27+0000,https://www.nytimes.com/2024/04/25/nyregion/harvey-weinstein-ny-conviction-metoo.html,1003,Investigative,The New York Times
From Village to Prison to Africa’s Youngest Elected President,2024-03-28T04:01:15+0000,https://www.nytimes.com/2024/03/28/world/africa/senegal-faye-president-home.html,1341,Foreign,The New York Times
Sheinbaum’s American Experience Offers Clues to Her Approach to U.S. Relations,2024-06-22T09:04:14+0000,https://www.nytimes.com/2024/06/22/world/americas/mexico-sheinbaum-us.html,1411,Foreign,The New York Times
"Review: Noche Flamenca, Raising the Dead With Goya",2024-04-24T18:44:32+0000,https://www.nytimes.com/2024/04/24/arts/dance/review-noche-flamenca-soledad-barrio.html,632,Culture,The New York Times
"David Bordwell, Scholar Who Demystified the Art of Film, Dies at 76",2024-03-08T18:27:13+0000,https://www.nytimes.com/2024/03/08/movies/david-bordwell-dead.html,1146,Obits,The New York Times
What Biden Can Do After Another Failed Border Deal,2024-01-30T10:02:09+0000,https://www.nytimes.com/2024/01/30/opinion/border-deal-immigration.html,892,OpEd,The New York Times
Is Xenophobia on Chinese Social Media Teaching Real-World Hate?,2024-07-04T04:00:12+0000,https://www.nytimes.com/2024/07/04/business/china-hate-speech-xenophobia.html,1329,Business,The New York Times
5 Moments of Joy From Hoda Kotb’s Run on ‘Today’,2024-09-26T17:35:01+0000,https://www.nytimes.com/2024/09/26/style/hoda-kotb-today-memorable-moments.html,461,Styles,The New York Times
"A Soccer Bridesmaid Wears the Crown, and Germany (Mostly) Likes the Look",2024-04-13T04:01:11+0000,https://www.nytimes.com/2024/04/13/world/europe/bayer-leverkuson-bayern-munich-bundesliga.html,1252,Foreign,The New York Times
Ready to Debate,2024-06-27T18:50:13+0000,https://www.nytimes.com/2024/06/27/us/politics/trump-trial-debate-gag-order.html,1210,NYTNow,The New York Times
How to Fall in Love With Lentils,2024-10-12T15:00:03+0000,https://www.nytimes.com/2024/10/12/dining/how-to-fall-in-love-with-lentils.html,655,Dining,The New York Times
When Women Wits Ruled London’s Swankiest Salons,2024-07-22T09:01:35+0000,https://www.nytimes.com/2024/07/22/books/review/the-bluestockings-susannah-gibson.html,920,BookReview,The New York Times
"A Scavenger Hunt on the High Seas, With Rubber Ducks as the Reward",2024-07-31T09:40:08+0000,https://www.nytimes.com/2024/07/31/travel/rubber-ducks-cruises.html,880,Express,The New York Times
Things Have Gotten Pretty Weird With New York’s Mayor,2024-01-07T14:00:29+0000,https://www.nytimes.com/2024/01/07/opinion/new-york-eric-adams.html,1766,Editorial,The New York Times
"Melinda Wilson, 77, Who Helped Brian Wilson Through Mental Illness, Dies",2024-01-31T04:13:44+0000,https://www.nytimes.com/2024/01/30/arts/music/melinda-wilson-dead.html,1159,Obits,The New York Times
Word of the Day: portentous,2024-01-09T07:00:02+0000,https://www.nytimes.com/2024/01/09/learning/word-of-the-day-portentous.html,355,Learning,The New York Times
Ohtani’s Dizzying 3 Weeks End in Exoneration by Authorities,2024-04-13T09:04:17+0000,https://www.nytimes.com/2024/04/13/business/shohei-ohtani-interpreter-details.html,1704,Business,The New York Times
‘So You Think You Can Dance’ Judge Exits After Paula Abdul Lawsuit,2024-01-05T22:58:41+0000,https://www.nytimes.com/2024/01/05/arts/television/nigel-lythgoe-sytycd-judge-sexual-assault.html,390,Culture,The New York Times
Palestinians Flee as Israeli Forces Raid a Major Hospital in Gaza,2024-02-16T00:30:12+0000,https://www.nytimes.com/2024/02/15/world/middleeast/israel-gaza-nasser-hospital.html,1343,Foreign,The New York Times
Spelling Bee Forum,2024-07-16T08:41:16+0000,https://www.nytimes.com/2024/07/16/crosswords/spelling-bee-forum.html,220,Games,The New York Times
